TeamId,TeamName,SubmissionDate,Score
1505201,"James Tu","2023-03-31 20:34:08",0.77511
10151547,"Minh Khoa Ngô","2023-03-31 21:20:26",0.77511
10151590,Hotriminh2004,"2023-03-31 21:34:59",0.77511
10151694,NathalyERP,"2023-04-01 00:02:10",0.77511
10151699,"Nawapon Srikrajang","2023-03-31 22:06:27",0.77511
10151739,"Derrick #8","2023-03-31 22:16:04",0.77511
10151755,"Bela Souza","2023-03-31 22:21:11",0.77511
10151775,"Yakup Emre Sahin","2023-04-08 20:43:37",0.77511
10151780,"Keito Onu","2023-03-31 22:36:30",0.77511
10151794,"Ricky Wong #3","2023-03-31 22:41:44",0.77511
10151795,"Fabio Beider","2023-03-31 22:41:49",0.77511
10151810,kjazzz,"2023-03-31 22:48:37",0.77511
10151836,"DANIEL AGUILARU","2023-03-31 23:00:17",0.77511
10151871,"Jens Dünisch","2023-03-31 23:19:50",0.77511
10151930,"Sam Greene 99","2023-03-31 23:44:50",0.77511
10151962,"Thakee Chowdhury","2023-03-31 23:54:53",0.77511
10152078,Armand155,"2023-04-01 00:51:42",0.77511
10152171,"Mrudul Mathew","2023-04-01 01:39:57",0.77511
10152175,"Brian Cuervo","2023-04-01 01:40:46",0.77511
10152202,"Heather Romenesko","2023-04-01 01:53:26",0.77511
10152217,"Rachid Hssinne","2023-04-02 12:52:56",0.77511
10149791,Tanasho,"2023-04-01 02:53:52",0.77511
10152552,unhiistu,"2023-04-01 03:45:23",0.77511
10112586,"Javaid Ahmed","2023-04-01 11:04:59",0.77511
10152673,"Lin Tzu Yang","2023-04-01 04:22:43",0.77511
10152687,"Macy Watson","2023-04-01 04:21:53",0.77511
10152688,"Nikita Shah #2","2023-04-01 05:16:43",0.77511
10152778,Kobkabnaja,"2023-04-01 04:53:57",0.77511
10117384,Oran11,"2023-04-01 05:55:57",0.77511
10153145,MontyPythonCarlosim,"2023-04-02 05:48:14",0.77511
10153166,"[Deleted] ba84772a-4b48-4be0-a0f3-fea5e77719f1","2023-04-01 06:25:36",0.77511
10153173,"kuruva koushik","2023-04-01 06:26:27",0.77511
10153247,"Aman Sagar #2","2023-04-01 06:41:20",0.77511
10153306,"Keiichiro Nakazaki","2023-04-01 06:49:54",0.77511
10153401,"Ankit Kumar #23","2023-04-01 07:09:40",0.77511
10153442,"Rishab S","2023-04-01 07:21:21",0.77511
10153491,"Tavleen Singh 23","2023-04-02 06:06:13",0.77511
7214030,"ahmed zaki","2023-04-01 07:41:17",0.77511
10153511,"Dhanushka Devarajan","2023-04-01 07:41:25",0.77511
10153588,CSaSvi,"2023-04-01 08:00:08",0.77511
10153653,GNR_network,"2023-04-01 08:14:19",0.77511
6979030,"sid & sachins ML models","2023-04-01 08:17:52",0.77511
10150650,EastUk,"2023-04-01 08:32:59",0.77511
10153721,"Gabriel GB","2023-04-01 08:33:59",0.77511
10153729,"Ahmed Abdul Faheem","2023-04-01 08:33:43",0.77511
8378048,"C. Muni Prashanth","2023-04-01 09:00:43",0.77511
10153877,"Carven Lumang","2023-04-01 09:15:24",0.77511
10153971,"Kanishka Juneja","2023-04-01 09:38:39",0.77511
10153975,"William KANAAN","2023-04-01 09:39:30",0.77511
10153985,homemovesword,"2023-04-01 09:42:37",0.77511
10153996,"Matthew Velez","2023-04-01 09:46:19",0.77511
6071803,27182818,"2023-04-04 06:18:01",0.77511
10154047,"Leo Schülen","2023-04-01 10:00:43",0.77511
10154116,"VIJAY KAGDE","2023-04-02 13:12:35",0.77511
10154158,kywww,"2023-04-01 10:30:39",0.77511
10154278,"Đức Hoàng","2023-04-01 11:13:44",0.77511
6342296,Memory,"2023-04-01 11:23:39",0.77511
10154472,"Guy Molloy","2023-04-01 12:04:39",0.77511
10154603,"DIVYANKA BANOTRA","2023-04-01 12:40:36",0.77511
1242057,agentcurry,"2023-04-01 13:18:55",0.77511
10154746,"erlan chodoev","2023-04-01 13:19:45",0.77511
10154785,"Wander De Jesús","2023-04-01 13:32:37",0.77511
10154786,"Kamila Stojanovova","2023-04-01 13:32:43",0.77511
10154818,"Shallon Mokeira","2023-04-01 13:38:40",0.77511
10154830,"Abdelrahman Mosbah","2023-04-01 13:41:23",0.77511
10154858,cslzh404,"2023-04-01 13:50:34",0.77511
10154906,"Bay Hexa","2023-04-01 14:00:13",0.77511
8018605,"Luis Palma","2023-04-01 14:05:16",0.77511
10154927,"Aaron J Sue","2023-04-01 14:07:46",0.77511
10154937,"Chetan Talele","2023-04-01 14:09:44",0.77511
10154967,"Stewart Chan","2023-04-01 14:20:48",0.77511
10154890,"Georgi Petkov #2","2023-04-01 18:42:27",0.77511
10154991,"Vasan Vohra","2023-04-01 16:27:41",0.77511
10155065,"Kritika Jaiswal","2023-04-01 14:43:51",0.77511
10155076,SliiZCode,"2023-04-01 14:49:00",0.77511
10155133,"Bill Clinton","2023-04-01 14:58:54",0.77511
10155222,"Tallulah Coyte","2023-04-01 15:15:52",0.77511
10155293,"Richard Chen #4","2023-04-01 15:33:02",0.77511
10155305,"louis #2","2023-04-01 15:36:21",0.77511
10155395,AndrewPervunetskikh,"2023-04-01 16:04:42",0.77511
10155409,sentinel8112,"2023-04-01 16:08:55",0.77511
10155410,"Fandi Rahman ","2023-04-01 16:08:56",0.77511
10155423,"Reza Abbaszadeh","2023-04-01 16:13:39",0.77511
10155487,"Carter Hood","2023-04-01 16:32:54",0.77511
10155531,"Rezwan Islam Salvi","2023-04-01 16:44:40",0.77511
10155543,"Krish Goyani","2023-04-01 16:48:46",0.77511
10155567,"Alvin Joshua Andrada","2023-04-01 16:57:51",0.77511
10155360,"Ayush Jha #2","2023-04-01 17:02:59",0.77511
10155589,"Florentino Fernandez","2023-04-01 17:05:53",0.77511
10155790,"Мария Леонидовна Захарова","2023-04-01 18:11:18",0.77511
10155838,"Jasper Blaze","2023-04-01 18:25:47",0.77511
727070,"Rich Hake","2023-04-01 18:32:33",0.77511
10155959,Kassaking7,"2023-04-01 18:59:22",0.77511
10155967,"Mick Hirsh","2023-04-01 19:02:22",0.77511
10155994,"Caleb Schoot","2023-04-01 19:12:00",0.77511
10156133,ArminKI,"2023-04-01 19:58:44",0.77511
10156227,"Ashutosh Bharti","2023-04-01 20:31:15",0.77511
10156234,"zOne L","2023-04-01 20:31:33",0.77511
10156273,"tornike bubuteishvili","2023-04-01 20:49:05",0.77511
10156299,kfallon,"2023-04-01 21:02:04",0.77511
10145966,"Rogel NULL","2023-04-02 00:45:57",0.77511
10156311,"Martin Sumanovac","2023-04-01 21:07:39",0.77511
10156343,"Gwynne Montgomery","2023-04-01 21:20:11",0.77511
10156356,"Yuqing WANG","2023-04-01 21:25:14",0.77511
10156523,"Samantha Greer","2023-04-01 22:37:52",0.77511
10156617,"Taro Fujita","2023-04-01 23:40:00",0.77511
10156645,"Scream N","2023-04-01 23:58:47",0.77511
10149062,danttis,"2023-04-02 00:07:25",0.77511
10156666,"Killian Clegg","2023-04-02 00:12:47",0.77511
10156772,"Chen Xie #3","2023-04-02 01:20:20",0.77511
10156822,"André Luiz de Araújo Silva","2023-04-02 01:57:13",0.77511
10156866,yandexcug,"2023-04-10 09:04:02",0.77511
10156889,"Raymond J. Paras","2023-04-02 02:17:09",0.77511
10156924,"zefeng wur","2023-04-02 02:32:14",0.77511
10156935,rse00000,"2023-04-02 02:38:08",0.77511
10157035,"Mathieu Perreault","2023-04-02 03:35:48",0.77511
10157077,"Takato Tsuchiya","2023-04-10 02:32:20",0.77511
10157176,Amon_tm,"2023-04-02 04:33:10",0.77511
10157200,"Kridbhume Chammanard","2023-04-02 07:17:53",0.77511
7197024,"Nonthanut Petchpichai","2023-04-02 05:04:15",0.77511
10157282,"Nitin Shekapure","2023-04-02 05:15:39",0.77511
10157299,"William #14","2023-04-02 05:21:01",0.77511
10157309,vwakesahi,"2023-04-02 05:22:51",0.77511
10157320,BeverlyTang,"2023-04-02 05:25:59",0.77511
10157328,"Ahmad Rais","2023-04-02 05:30:14",0.77511
10157374,"Dan Barek","2023-04-02 05:44:40",0.77511
4973392,"kumashunn #2","2023-04-02 06:07:16",0.77511
10157519,yj553455,"2023-04-02 06:36:12",0.77511
10157561,fyekronos,"2023-04-02 06:50:50",0.77511
10157571,nunclibre,"2023-04-02 06:52:31",0.77511
10141282,ksm042900,"2023-04-02 06:53:47",0.77511
10121347,PACESETTER55,"2023-04-02 07:14:52",0.77511
7220739,"Pretam Chandra","2023-04-02 07:22:57",0.77511
10157663,"Pallav Agarwal","2023-04-02 07:23:59",0.77511
10157675,"Ankit Saini #3","2023-04-02 07:27:32",0.77511
10157684,suwa1007,"2023-04-02 07:32:50",0.77511
10157719,AlbertJWood,"2023-04-02 07:43:57",0.77511
10157726,"Досан Санакбек","2023-04-02 07:45:25",0.77511
7974948,"Bharath Kumar Kathula","2023-04-02 07:50:40",0.77511
10157687,weixrt,"2023-04-04 02:00:03",0.77511
10157832,"wen zou","2023-04-02 08:21:15",0.77511
10157845,"Andri Pratama","2023-04-02 08:26:13",0.77511
10157962,feng2023,"2023-04-02 08:58:22",0.77511
10157971,"Prashant Gupta #3","2023-04-02 08:59:57",0.77511
10158071,"Qinhua He","2023-04-02 09:31:03",0.77511
10158136,"Burak Coşkun","2023-04-02 09:47:23",0.77511
10158208,"Dishaa Singhi","2023-04-02 10:15:56",0.77511
10158230,"Md. Badrul Islam","2023-04-02 10:15:58",0.77511
10158248,"Pranay Pandey #2","2023-04-02 10:24:58",0.77511
10158281,"Harikrishnan S #2","2023-04-02 10:31:17",0.77511
10158352,kdsacc0,"2023-04-02 10:51:42",0.77511
10158242,"Andréa Charrin","2023-04-02 10:57:36",0.77511
10158384,Pkhar_21,"2023-04-02 11:02:18",0.77511
10158386,Nutthanon,"2023-04-02 11:03:56",0.77511
8852238,oginosou,"2023-04-02 11:06:11",0.77511
10158423,"Игорь Шахматов","2023-04-02 11:15:35",0.77511
10158465,"Utkarsh Roy","2023-04-02 11:26:13",0.77511
10102731,"Mozammil Hassan","2023-04-05 12:41:16",0.77511
10158719,yld_ryder,"2023-04-02 12:28:15",0.77511
10158745,navinvutha,"2023-04-02 12:35:25",0.77511
10158773,"Muhammad Talha Waqar","2023-04-02 12:43:36",0.77511
10158781,Narendra333,"2023-04-02 12:45:12",0.77511
10158817,"Sas Greyps","2023-04-02 12:56:22",0.77511
10158847,"Ravi Verma #3","2023-04-02 13:03:07",0.77511
10158859,"Yu Himeno #2","2023-04-02 13:06:36",0.77511
10158864,"Mokshitha Mandadi","2023-04-02 13:08:58",0.77511
10158934,VYOM,"2023-04-02 13:32:53",0.77511
10159058,"Sanchet Sandesh Nagarnaik","2023-04-02 13:57:51",0.77511
10159086,"Debbie Giles","2023-04-02 14:01:35",0.77511
10159092,"Longtai Zhong","2023-04-02 14:03:34",0.77511
10159104,UTsatellite,"2023-04-02 14:06:47",0.77511
10159109,Shidomi,"2023-04-02 14:07:30",0.77511
10159152,"Abhay Mhase","2023-04-02 14:16:36",0.77511
10159271,"Przemysław Zgorzałek","2023-04-02 14:50:14",0.77511
10159337,"Yilin Yan","2023-04-02 15:08:08",0.77511
10159354,yuanpeter,"2023-04-02 15:13:16",0.77511
10159356,Klausus,"2023-04-02 15:13:45",0.77511
10159358,"Shahmidul Islam","2023-04-02 15:14:00",0.77511
10159389,"Joseph Francis","2023-04-02 15:22:34",0.77511
10159415,KKK_Cx_YANG,"2023-04-02 15:27:35",0.77511
10159554,"Manlight Desfer","2023-04-08 16:27:51",0.77511
10159558,NovakLucas,"2023-04-02 16:02:23",0.77511
10159629,"Rutendo Macherera","2023-04-02 16:22:17",0.77511
4568352,"Buyingchao CHENG","2023-04-02 16:40:17",0.77511
10119436,"ilyass bougaa","2023-04-05 22:46:45",0.77511
6299558,Amess7,"2023-04-02 18:49:16",0.77511
10159760,"Brian Lara 111","2023-04-02 17:03:41",0.77511
10159776,"keerthana gudipelly","2023-04-02 17:08:46",0.77511
10159797,Engelo,"2023-04-02 17:16:07",0.77511
10159834,"Srishti Arora #3","2023-04-02 17:28:15",0.77511
10159852,"Thiago Bessa","2023-04-02 17:36:36",0.77511
10159883,"Jjateen Gundesha","2023-04-02 17:52:34",0.77511
10159908,"Tushar Chaudhari #3","2023-04-02 17:57:59",0.77511
10159966,"Munachimso Ukaoha","2023-04-02 18:14:20",0.77511
10159992,Fabr213,"2023-04-02 18:24:54",0.77511
10160196,"Anton Shipsha","2023-04-02 19:26:08",0.77511
9714781,Ritabrata123,"2023-04-02 20:03:41",0.77511
10160291,"Nick McVie","2023-04-02 20:06:52",0.77511
10160350,"Saruch [Thame] Santhidej","2023-04-06 21:39:25",0.77511
10160467,"Patrick Rostock","2023-04-02 21:13:37",0.77511
10160558,MuSugi,"2023-04-02 22:03:12",0.77511
10160611,KadariO,"2023-04-02 22:33:11",0.77511
10160641,"Karissa Jones","2023-04-02 22:50:45",0.77511
10160674,"Richard Mou","2023-04-02 23:09:21",0.77511
10160682,JUИJIΞ,"2023-04-02 23:12:21",0.77511
10160729,Unloosed,"2023-04-02 23:32:05",0.77511
6911705,"Win Sheng Khoo","2023-04-02 23:46:43",0.77511
9025949,"Taylor Will","2023-04-02 23:47:04",0.77511
9326678,"Jesumbo Oludipe","2023-04-03 00:31:55",0.77511
3887917,"Rudy Cimala","2023-04-03 00:54:05",0.77511
9423932,"Hiroki Ogami","2023-04-03 01:04:52",0.77511
10160962,"Novel Rusdiansah","2023-04-03 01:07:07",0.77511
10160989,"HUANG Harry","2023-04-03 01:18:35",0.77511
10161020,"Peter Qiao","2023-04-03 01:30:43",0.77511
10161104,zlysilly,"2023-04-03 02:04:04",0.77511
10161126,"Noah Lisle","2023-04-03 02:50:40",0.77511
10161176,"Ron Horner","2023-04-03 02:25:05",0.77511
10161187,"Muhammad hanzla mehmood","2023-04-03 02:28:29",0.77511
10161218,kagglekid,"2023-04-03 13:34:20",0.77511
10161225,Senhong-77-18,"2023-04-03 02:39:17",0.77511
10161478,Graciouskay,"2023-04-03 03:51:32",0.77511
10161517,"Daksh Chauhan","2023-04-03 04:07:41",0.77511
10161564,leekkstephen,"2023-04-03 04:22:03",0.77511
10161730,"Vaishnavi Sirigiri","2023-04-03 05:06:50",0.77511
10161783,"Luqman Akasyah","2023-04-03 05:18:08",0.77511
10161802,福村正樹,"2023-04-03 05:25:13",0.77511
10162104,"Nguyễn Dũng","2023-04-03 06:41:55",0.77511
7924022,"Mohamed Motaz","2023-04-03 08:37:24",0.77511
8925776,sergey_kisil,"2023-04-03 07:29:01",0.77511
6459993,"Biraj Khanal","2023-04-03 07:33:27",0.77511
9160684,Nikel_Chieh,"2023-04-03 07:43:43",0.77511
10162403,szddrk,"2023-04-03 07:54:00",0.77511
10162424,"dawit andebrhan","2023-04-03 15:46:28",0.77511
10162427,Satoxx,"2023-04-03 07:56:01",0.77511
10162381,rlaaudgnsk1,"2023-04-03 07:56:39",0.77511
10162501,HHiep4502,"2023-04-03 08:10:06",0.77511
10162577,minijay,"2023-04-03 08:21:12",0.77511
10162579,cobaltyang,"2023-04-03 08:21:15",0.77511
10162844,yfd6433162,"2023-04-03 09:15:33",0.77511
10162854,jkyw,"2023-04-03 09:18:00",0.77511
10160818,"Mahmoud Issa01","2023-04-03 09:40:08",0.77511
10162980,"Bar Karny","2023-04-03 09:43:20",0.77511
10162987,"Tolga Bülbüloğlu","2023-04-03 09:44:30",0.77511
10163172,"Sabrina Roses","2023-04-03 10:25:20",0.77511
10163232,"SACHIN CHAVAN","2023-04-03 10:39:57",0.77511
10163255,"hn dinh","2023-04-03 10:47:17",0.77511
9861296,"Yenni Srujana","2023-04-03 11:05:29",0.77511
10163379,"Krifa Mohamed","2023-04-03 11:20:10",0.77511
6571892,"Jacob D Ko","2023-04-03 11:28:58",0.77511
10163442,AlexeyBulakh777,"2023-04-03 11:51:34",0.77511
10163475,tom.backert,"2023-04-03 11:41:15",0.77511
10163580,"Daniel Gomez Dominguez","2023-04-03 12:41:48",0.77511
10163652,"xk sjtu","2023-04-03 12:11:47",0.77511
10163762,"Victor Grima","2023-04-03 12:26:40",0.77511
10163840,"Kushal Mukherjee","2023-04-03 12:43:24",0.77511
10163842,VincentTSN,"2023-04-03 12:44:13",0.77511
10163964,"Xusniddin Ruzimboyev","2023-04-03 13:06:53",0.77511
10163978,vineetkumar1611,"2023-04-03 13:09:31",0.77511
10164015,s@toshiegi,"2023-04-03 13:15:50",0.77511
10164020,"Robert Zywno","2023-04-07 18:06:08",0.77511
10164076,ProgrammingTechnique,"2023-04-03 13:27:04",0.77511
10123817,syeoni14,"2023-04-03 13:27:09",0.77511
10164079,"Simon Tao123","2023-04-03 13:27:23",0.77511
10164111,"ava asgari","2023-04-03 13:31:25",0.77511
10164147,Sevilon,"2023-04-03 13:36:07",0.77511
10164200,JLexcellent,"2023-04-03 13:43:13",0.77511
10164294,KGruen,"2023-04-03 13:56:45",0.77511
10164319,"Bart Poulussen","2023-04-03 14:00:35",0.77511
10164362,LeonardoRMartins,"2023-04-03 14:41:49",0.77511
10164370,"Andrii Kachkarov","2023-04-03 14:09:21",0.77511
10164567,"Jeb Riordan","2023-04-03 14:44:43",0.77511
5937125,"Lu Guibin","2023-04-03 14:50:03",0.77511
10164626,覃悠然,"2023-04-03 14:55:38",0.77511
10164635,栾雨晴,"2023-04-03 14:57:46",0.77511
10164636,王慧,"2023-04-03 14:57:46",0.77511
10164637,"Prince Owusu Opoku","2023-04-03 14:57:47",0.77511
7251017,"Greg Aylward","2023-04-03 15:06:21",0.77511
10164729,"Takanori Tomimatsu","2023-04-03 15:17:25",0.77511
10164756,"Adaeze Jessica Ifeanyi","2023-04-03 15:22:58",0.77511
2197484,Chiaki,"2023-04-05 15:44:23",0.77511
9559360,"Khushi Agarwal #3","2023-04-03 15:35:12",0.77511
10164741,"Yao Sun 666","2023-04-03 15:35:52",0.77511
10164833,"CR player","2023-04-03 15:38:32",0.77511
10164864,"Fabrizio Contigiani","2023-04-03 15:44:12",0.77511
10164893,"Shoaib Hoque","2023-04-03 15:50:24",0.77511
10164901,"Katie Moon","2023-04-03 15:52:49",0.77511
10164903,"Samir Maged","2023-04-03 15:53:06",0.77511
10164984,Noodleroo,"2023-04-03 16:11:03",0.77511
10165078,"Suvro Banerjee","2023-04-03 16:29:52",0.77511
10165113,"Kajol Patel","2023-04-03 16:36:59",0.77511
10165203,"Lets cooode","2023-04-03 16:56:33",0.77511
10165206,"Jayne Yerrick","2023-04-03 16:56:59",0.77511
10165216,"Manas Ghai","2023-04-03 17:19:57",0.77511
10165244,"José A. Lagrange","2023-04-03 17:06:16",0.77511
10165282,"Dana McIntyre","2023-04-03 17:15:00",0.77511
10165324,"Kendrix Luib","2023-04-03 17:22:56",0.77511
10165405,andrewmingwang,"2023-04-03 17:40:20",0.77511
10165450,zehney,"2023-04-03 17:50:02",0.77511
10165589,"Nizar Zaeni Rahman","2023-04-03 18:27:13",0.77511
10165714,AnimeshPawar123,"2023-04-03 19:01:57",0.77511
10165739,"Issoufou Sofiane","2023-04-03 19:16:42",0.77511
10165765,"Matheus J. P. Terra","2023-04-03 19:19:24",0.77511
10165796,"Obumneme Anthony ","2023-04-03 19:30:29",0.77511
10165814,"Henrique Rola","2023-04-03 19:35:07",0.77511
10165847,"Evelyn N Kabiite","2023-04-03 19:43:07",0.77511
10165907,"Matthias Lommel","2023-04-11 14:06:32",0.77511
4288317,"Aysa Fakheri","2023-04-03 20:35:11",0.77511
10166106,"al jubair","2023-04-03 20:39:35",0.77511
10166125,"Pranav Salunke04","2023-04-03 20:43:55",0.77511
10166174,MSaleh,"2023-04-03 21:00:17",0.77511
10166297,JesusFV,"2023-04-03 21:45:08",0.77511
10166328,"Francisco Antonio Benavides","2023-04-03 22:10:34",0.77511
10166336,"Bob Fang #2","2023-04-03 22:06:47",0.77511
10166400,"Ahmad Abboud","2023-04-03 22:32:02",0.77511
10166351,"Cat #2","2023-04-03 22:41:58",0.77511
10166135,DataAnalyst,"2023-04-03 23:27:32",0.77511
10166545,"MERT CAN DİKMEN","2023-04-04 00:04:29",0.77511
10166592,"Hugo M Vicente","2023-04-03 23:50:43",0.77511
10166707,"Claire Bilski","2023-04-04 00:26:16",0.77511
10166772,En.Junior,"2023-04-04 00:54:39",0.77511
10166791,"Higor Braz","2023-04-04 00:49:36",0.77511
10166812,arthiv21,"2023-04-04 00:53:32",0.77511
10166927,"Graham Kirby","2023-04-04 01:26:55",0.77511
10166932,"Adil O","2023-04-04 01:27:24",0.77511
10167086,"Kusum Soni","2023-04-04 02:00:24",0.77511
10167093,"Carlos M. Jaramillo","2023-04-06 01:12:08",0.77511
7521699,"ryoto kanegae","2023-04-04 02:32:10",0.77511
10167230,AnnChaocchao,"2023-04-04 02:41:24",0.77511
10167418,"Liyu Zhao","2023-04-04 03:33:25",0.77511
10167451,"Ryan Lorica","2023-04-04 03:41:21",0.77511
10167480,Lumixe,"2023-04-04 03:49:40",0.77511
10167499,LuisBouchez,"2023-04-04 03:58:02",0.77511
10167530,"Eli S","2023-04-04 04:03:51",0.77511
10167603,"Fachru Rozi01","2023-04-04 04:24:59",0.77511
10167746,"Dhathri Meda","2023-04-04 05:04:02",0.77511
10167796,yu_sain,"2023-04-04 05:16:19",0.77511
10167846,"Li Zhang #3","2023-04-06 05:41:39",0.77511
10167950,"Arathi Unni","2023-04-04 05:45:33",0.77511
10168038,"Algernon Anderson","2023-04-04 06:07:54",0.77511
10168074,"Ayush Rai #3","2023-04-04 06:15:30",0.77511
10168075,xiaokuizhang,"2023-04-06 02:57:58",0.77511
10168090,biolinua,"2023-04-04 06:19:19",0.77511
3497166,milkyy,"2023-04-04 06:26:03",0.77511
10168133,malvi,"2023-04-04 06:29:36",0.77511
10168190,"Sean Huggins","2023-04-04 06:41:29",0.77511
10168326,gptalk,"2023-04-04 07:06:24",0.77511
10168383,chillyberry,"2023-04-04 07:30:04",0.77511
10160901,"choi hanse","2023-04-04 07:26:38",0.77511
10168463,"Lingfei Song","2023-04-04 13:26:00",0.77511
10168492,Sidhensema,"2023-04-04 07:37:52",0.77511
10168718,"Pranayak Uniyal","2023-04-04 08:05:19",0.77511
6095620,Halimcan,"2023-04-04 08:06:35",0.77511
10169003,Saidakmal,"2023-04-04 08:52:01",0.77511
10169043,Full_chan,"2023-04-04 08:57:02",0.77511
10169105,"katsumata tetsuya","2023-04-04 09:04:00",0.77511
10169253,"CATERINA MAIOLATI","2023-04-04 09:34:45",0.77511
10169379,"Kai Maiworm","2023-04-04 09:55:00",0.77511
10169390,"Nikuz Fikuz","2023-04-04 09:57:24",0.77511
10144903,"ali sahad","2023-04-04 10:14:53",0.77511
10169510,"Dark Runner#7277","2023-04-04 10:24:18",0.77511
10169538,sruz007,"2023-04-04 10:27:21",0.77511
10169574,Rajputprashantsingh,"2023-04-04 10:38:09",0.77511
10169594,"Aditya Rawal","2023-04-04 10:43:16",0.77511
10169659,himanshu.singhal19,"2023-04-04 14:45:29",0.77511
10169672,"Ibrahim Mwinyi","2023-04-04 10:58:51",0.77511
10143047,"Cherry Saimon","2023-04-04 11:54:49",0.77511
10169783,"Arun Garg","2023-04-04 11:20:17",0.77511
10170089,Tyshcan,"2023-04-04 12:16:33",0.77511
10170130,"Marina #7","2023-04-04 12:22:24",0.77511
10170165,"arciel baez","2023-04-04 12:41:43",0.77511
10170232,"Gokul Madhavadas","2023-04-04 12:41:04",0.77511
10170144,zx2045284,"2023-04-04 12:48:01",0.77511
10066655,hongpan,"2023-04-04 13:03:41",0.77511
7089194,"LEE JONG_2","2023-04-04 13:39:53",0.77511
10170528,"Frederic Allen-Stevens","2023-04-04 13:42:22",0.77511
10170642,doochy,"2023-04-04 14:02:57",0.77511
10170686,"Gautam Singh6599","2023-04-04 14:07:00",0.77511
10164034,rlagodls,"2023-04-04 14:08:35",0.77511
10170712,bjzudv,"2023-04-04 14:09:56",0.77511
10170774,"Farisha MP","2023-04-04 14:20:14",0.77511
10170806,Senya.Sano,"2023-04-04 14:25:15",0.77511
10170831,Jamunadevi91,"2023-04-04 14:28:17",0.77511
9450670,stbnlen,"2023-04-04 14:31:06",0.77511
10171079,saad_H.altamari,"2023-04-04 15:10:18",0.77511
10171130,"6588 SHUKLA AAYUSHI SUNIL","2023-04-04 15:19:09",0.77511
10171166,nanthapat.j,"2023-04-04 15:37:16",0.77511
10171246,"Abdelghani El aoud","2023-04-04 15:42:01",0.77511
10171273,"Monika Graumann","2023-04-04 15:47:58",0.77511
10171300,"Chris Chantres","2023-04-06 03:35:50",0.77511
10171317,"Enzo DL","2023-04-06 16:47:23",0.77511
10171325,"kaiyu yang","2023-04-04 15:54:49",0.77511
10171333,"lumo mono","2023-04-04 15:56:58",0.77511
10171359,"Michel Castañeda Alarcón","2023-04-04 16:01:19",0.77511
10171443,"Beatriz Santos Díez","2023-04-04 16:18:13",0.77511
1483865,"dongyeop han","2023-04-04 16:20:04",0.77511
10171564,"Giovane Cella","2023-04-04 16:39:04",0.77511
10171581,RoshanJames,"2023-04-09 16:55:23",0.77511
10171611,"Kathryn Jerez","2023-04-04 16:47:21",0.77511
10171625,"Utkrisht Verma","2023-04-04 16:50:49",0.77511
10171716,"Ismath Fathima","2023-04-04 17:09:45",0.77511
10171239,jpthecavy,"2023-04-04 18:53:32",0.77511
10171943,"Aleksey Romanenko","2023-04-04 18:05:32",0.77511
10171960,"Nimesh Sudani","2023-04-04 18:10:38",0.77511
10172028,"Samhitha G","2023-04-04 18:29:06",0.77511
10172104,"Jiten Patel DA","2023-04-04 18:45:32",0.77511
10172193,IyaAde,"2023-04-04 19:05:12",0.77511
10172212,"Andre Boehme Rousselet","2023-04-04 19:09:12",0.77511
10172257,"Tucker Lovell","2023-04-04 19:20:19",0.77511
10172283,"Shreya N","2023-04-04 19:25:18",0.77511
10172338,"Jitha Nedungadi","2023-04-04 19:39:50",0.77511
10172344,"Brandon Tucker","2023-04-04 19:41:15",0.77511
10172497,"Martin Klefas-Stennett","2023-04-04 20:27:24",0.77511
10172527,"Vansh Kapoor","2023-04-04 20:33:19",0.77511
10172552,"Azzam Alnatsheh","2023-04-04 20:40:52",0.77511
10172562,"Li Ma #3","2023-04-04 20:45:01",0.77511
10172696,"Matthieu Colin","2023-04-04 21:24:21",0.77511
10172703,"Baris Baspinar","2023-04-04 21:28:57",0.77511
10172777,eMarie2442,"2023-04-04 21:50:41",0.77511
10172850,"Pedro Botero","2023-04-04 22:11:58",0.77511
10172891,"Ben Dahmen","2023-04-05 15:51:10",0.77511
10172923,"Isaac Ninson","2023-04-04 22:35:24",0.77511
10172945,"Ahmad Quraan","2023-04-04 22:49:48",0.77511
10173131,"Matt Wong","2023-04-05 00:05:05",0.77511
5684869,"Fauzan Azima","2023-04-05 01:39:36",0.77511
10173382,"Donggyu Kim #2","2023-04-05 01:42:25",0.77511
10173455,AgainstAll,"2023-04-05 02:06:34",0.77511
10173561,"Dean Yang","2023-04-05 02:31:41",0.77511
10173755,"Hussam H.","2023-04-07 03:55:20",0.77511
10173834,"NIZ ART","2023-04-05 03:55:34",0.77511
10173854,pvstev,"2023-04-05 04:00:06",0.77511
10173900,"Lanli Tong","2023-04-05 04:13:31",0.77511
10174068,"yubo shuai","2023-04-05 05:03:02",0.77511
4775784,"Ankush Dhadwal","2023-04-05 05:16:36",0.77511
10174132,"Shishir Bairathi","2023-04-05 05:21:30",0.77511
10174297,Sesha28,"2023-04-05 06:03:52",0.77511
10174469,"[Deleted] a05958e5-1cd4-4b47-9629-1b0e94da63d6","2023-04-05 06:38:42",0.77511
10174491,"Timor Leiderman","2023-04-05 06:47:11",0.77511
10174683,K.Atsufumi,"2023-04-05 07:27:56",0.77511
6291296,Kazukii,"2023-04-05 08:00:38",0.77511
10174865,TommyGr,"2023-04-05 08:09:40",0.77511
